"Gene","GO"
"KLLA0F14663g","GO:0046872"
"KLLA0F14663g","GO:0046970"
"KLLA0F14663g","GO:0070403"
"KLLA0A02607g","GO:0004801"
"KLLA0A02607g","GO:0005737"
"KLLA0A02607g","GO:0005975"
"KLLA0A02607g","GO:0009052"
"KLLA0E05357g","GO:0001228"
"KLLA0E05357g","GO:0003677"
"KLLA0E05357g","GO:0090575"
"KLLA0D11044g","GO:0004674"
"KLLA0D11044g","GO:0005524"
"KLLA0D11044g","GO:0005634"
"KLLA0D11044g","GO:0005737"
"KLLA0D11044g","GO:0006897"
"KLLA0D11044g","GO:0007165"
"KLLA0D11044g","GO:0106310"
"KLLA0C01826g","GO:0003677"
"KLLA0C01826g","GO:0003713"
"KLLA0C01826g","GO:0030907"
"KLLA0C01826g","GO:0033309"
"KLLA0C01826g","GO:0045944"
"KLLA0E10417g","GO:0001228"
"KLLA0E10417g","GO:0016602"
"KLLA0E10417g","GO:0043565"
"KLLA0E10417g","GO:0046982"
"KLLA0A09075g","GO:0003959"
"KLLA0A09075g","GO:0010181"
"KLLA0A09075g","GO:0047540"
"KLLA0E14850g","GO:0003747"
"KLLA0E14850g","GO:0005739"
"KLLA0D02134g","GO:0004758"
"KLLA0D02134g","GO:0016020"
"KLLA0D02134g","GO:0017059"
"KLLA0D02134g","GO:0030170"
"KLLA0D02134g","GO:0046512"
"KLLA0D02134g","GO:0046513"
"KLLA0D19855g","GO:0004345"
"KLLA0D19855g","GO:0006006"
"KLLA0D19855g","GO:0006098"
"KLLA0D19855g","GO:0050661"
"KLLA0C00847g","GO:0003877"
"KLLA0C00847g","GO:0004780"
"KLLA0C00847g","GO:0005524"
"KLLA0C00847g","GO:0005634"
"KLLA0C00847g","GO:0005737"
"KLLA0C00847g","GO:0009117"
"KLLA0C00847g","GO:0016787"
"KLLA0E06644g","GO:0005524"
"KLLA0E06644g","GO:0005743"
"KLLA0E06644g","GO:0045261"
"KLLA0E06644g","GO:0046933"
"KLLA0B06886g","GO:0005743"
"KLLA0B06886g","GO:0045261"
"KLLA0B06886g","GO:0046933"
"KLLA0E21714g","GO:0005829"
"KLLA0E21714g","GO:0032866"
"KLLA0E21714g","GO:0042843"
"KLLA0B13761g","GO:0000775"
"KLLA0B13761g","GO:0003677"
